antecedent,consequent,confidence,lift,support
"root vegetables, rolls/buns",canned beer,0.2514124293785311,1.5217479032880654,0.022832221652129298
"root vegetables, rolls/buns",newspapers,0.22033898305084745,1.5759290934535841,0.020010261672652643
"root vegetables, rolls/buns",fruit/vegetable juice,0.2062146892655367,1.6505643916982795,0.018727552591072345
"pastry, sausage, other vegetables",whole milk,0.5915492957746479,1.2910745548317903,0.0107747562852745
"pastry, sausage, other vegetables",rolls/buns,0.5774647887323944,1.6514730348340965,0.01051821446895844
"pastry, yogurt, rolls/buns",whole milk,0.6896551724137931,1.505193651774337,0.01539250897896357
"pastry, yogurt, rolls/buns",other vegetables,0.4942528735632184,1.3123962541889818,0.011031298101590559
"coffee, citrus fruit",whole milk,0.49411764705882355,1.0784269810947895,0.0107747562852745
"coffee, citrus fruit",soda,0.49411764705882355,1.5761625108308464,0.0107747562852745
"brown bread, pip fruit",whole milk,0.5794392523364486,1.2646440120982512,0.01590559261159569
"brown bread, pip fruit",other vegetables,0.4392523364485981,1.1663525936489343,0.012057465366854798
"brown bread, pip fruit",rolls/buns,0.42990654205607476,1.2294759361222154,0.011800923550538737
"brown bread, pip fruit",soda,0.40186915887850466,1.2819034216926442,0.011031298101590559
"brown bread, pip fruit",yogurt,0.37383177570093457,1.3211208174816347,0.01026167265264238
"dessert, root vegetables",whole milk,0.5408163265306123,1.1803482871312019,0.013596716264751155
"dessert, root vegetables",other vegetables,0.3979591836734694,1.0567063337596618,0.010005130836326322
"dessert, root vegetables",rolls/buns,0.4387755102040816,1.2548400137751359,0.011031298101590559
"shopping bags, other vegetables, whole milk",rolls/buns,0.49101796407185627,1.4042465326134232,0.02103642893791688
"shopping bags, other vegetables, whole milk",soda,0.437125748502994,1.3943667493164245,0.018727552591072345
"shopping bags, other vegetables, whole milk",yogurt,0.41916167664670656,1.4813166052301563,0.017957927142124165
"shopping bags, other vegetables, whole milk",tropical fruit,0.2694610778443114,1.1529739642559012,0.011544381734222679
"shopping bags, other vegetables, whole milk",root vegetables,0.32335329341317365,1.4020368606502234,0.013853258081067214
"shopping bags, other vegetables, whole milk",bottled water,0.2934131736526946,1.3730186685452623,0.012570548999486916
"shopping bags, other vegetables, whole milk",sausage,0.2874251497005988,1.3952468661680373,0.012314007183170857
"shopping bags, other vegetables, whole milk",canned beer,0.25748502994011974,1.5585041097928365,0.011031298101590559
"shopping bags, other vegetables, whole milk",brown bread,0.25149700598802394,1.849689300643995,0.0107747562852745
"ice cream, sausage",whole milk,0.65,1.4186450167973124,0.010005130836326322
"newspapers, yogurt, whole milk",other vegetables,0.4392523364485981,1.1663525936489343,0.012057465366854798
"newspapers, yogurt, whole milk",rolls/buns,0.42990654205607476,1.2294759361222154,0.011800923550538737
"newspapers, rolls/buns",whole milk,0.5560538116591929,1.2136045676637928,0.03181118522319138
"newspapers, rolls/buns",other vegetables,0.4170403587443946,1.1073728326877725,0.023858388917393534
"newspapers, rolls/buns",soda,0.3632286995515695,1.1586460481604075,0.02077988712160082
"newspapers, rolls/buns",yogurt,0.34080717488789236,1.2044119380897593,0.019497178040020522
"newspapers, rolls/buns",tropical fruit,0.2600896860986547,1.1128755174671305,0.014879425346331451
"newspapers, rolls/buns",root vegetables,0.34977578475336324,1.5166029020785428,0.020010261672652643
"newspapers, rolls/buns",bottled water,0.2556053811659193,1.196098170209788,0.014622883530015392
"newspapers, rolls/buns",sausage,0.273542600896861,1.3278568596462816,0.01564905079527963
"newspapers, rolls/buns",shopping bags,0.23766816143497757,1.4122416055999125,0.013596716264751155
"newspapers, rolls/buns",canned beer,0.21524663677130046,1.3028437735008216,0.012314007183170857
"newspapers, rolls/buns",bottled beer,0.21076233183856502,1.3272238602693482,0.012057465366854798
"newspapers, rolls/buns",whipped/sour cream,0.22869955156950672,1.478392789416148,0.013083632632119035
"newspapers, rolls/buns",domestic eggs,0.2242152466367713,1.6839904265705867,0.012827090815802977
"sausage, other vegetables, whole milk",rolls/buns,0.5204081632653061,1.488298620989115,0.02616726526423807
"sausage, other vegetables, whole milk",soda,0.3826530612244898,1.2206069006980862,0.019240636223704463
"sausage, other vegetables, whole milk",yogurt,0.45918367346938777,1.622754269432161,0.023088763468445357
"sausage, other vegetables, whole milk",tropical fruit,0.27040816326530615,1.1570263670781158,0.013596716264751155
"sausage, other vegetables, whole milk",root vegetables,0.28061224489795916,1.2167147170325303,0.014109799897383273
"sausage, other vegetables, whole milk",bottled water,0.32142857142857145,1.5041159320871207,0.01616213442791175
"sausage, other vegetables, whole milk",citrus fruit,0.22959183673469388,1.2378270810398848,0.011544381734222679
"sausage, other vegetables, whole milk",pastry,0.21428571428571427,1.2070602807597026,0.0107747562852745
"sausage, other vegetables, whole milk",pip fruit,0.22448979591836735,1.3158815405861592,0.011287839917906618
"sausage, other vegetables, whole milk",shopping bags,0.24489795918367346,1.455201592832255,0.012314007183170857
"sausage, other vegetables, whole milk",bottled beer,0.25,1.574313408723748,0.012570548999486916
"sausage, other vegetables, whole milk",whipped/sour cream,0.22959183673469388,1.4841608285105088,0.011544381734222679
"sausage, other vegetables, whole milk",butter,0.20408163265306123,1.6136109616260297,0.01026167265264238
"sausage, other vegetables, whole milk",curd,0.20408163265306123,1.6889813250140822,0.01026167265264238
"butter, other vegetables, whole milk",rolls/buns,0.4596774193548387,1.3146167136061344,0.014622883530015392
"butter, other vegetables, whole milk",soda,0.4112903225806452,1.311955546169685,0.013083632632119035
"butter, other vegetables, whole milk",yogurt,0.49193548387096775,1.7384991080045624,0.01564905079527963
"butter, other vegetables, whole milk",sausage,0.3225806451612903,1.5659020608203107,0.01026167265264238
"brown bread, soda, other vegetables",whole milk,0.5555555555555556,1.2125171083737714,0.012827090815802977
"brown bread, soda, other vegetables",rolls/buns,0.4777777777777778,1.366381348332926,0.011031298101590559
"frozen vegetables, yogurt",whole milk,0.5954198473282443,1.2995221527914311,0.020010261672652643
"frozen vegetables, yogurt",other vegetables,0.4961832061068702,1.3175218919649727,0.016675218060543867
"frozen vegetables, yogurt",rolls/buns,0.46564885496183206,1.3316942308446234,0.01564905079527963
"frozen vegetables, yogurt",soda,0.3893129770992366,1.2418510513361902,0.013083632632119035
"frozen vegetables, yogurt",bottled water,0.3053435114503817,1.4288463476993851,0.01026167265264238
"frozen vegetables, yogurt",sausage,0.3053435114503817,1.482227904898615,0.01026167265264238
"domestic eggs, shopping bags",whole milk,0.6326530612244898,1.3807847887195193,0.01590559261159569
"domestic eggs, shopping bags",other vegetables,0.4489795918367347,1.1921815047544904,0.011287839917906618
"domestic eggs, shopping bags",rolls/buns,0.4387755102040816,1.2548400137751359,0.011031298101590559
"domestic eggs, shopping bags",soda,0.3979591836734694,1.2694311767260096,0.010005130836326322
"domestic eggs, shopping bags",yogurt,0.40816326530612246,1.4424482394952542,0.01026167265264238
"dessert, soda",whole milk,0.45217391304347826,0.9868834899459564,0.013340174448435094
"dessert, soda",other vegetables,0.3739130434782609,0.9928562966473167,0.011031298101590559
"dessert, soda",rolls/buns,0.43478260869565216,1.2434208427701043,0.012827090815802977
"dessert, soda",yogurt,0.4260869565217391,1.50579053175135,0.012570548999486916
"brown bread, bottled water",whole milk,0.6148648648648649,1.3419615023758362,0.023345305284761416
"brown bread, bottled water",other vegetables,0.4391891891891892,1.1661849178879151,0.016675218060543867
"brown bread, bottled water",rolls/buns,0.39864864864864863,1.1400824889452916,0.015135967162647512
"brown bread, bottled water",soda,0.39864864864864863,1.271630468438979,0.015135967162647512
"brown bread, bottled water",yogurt,0.34459459459459457,1.2177966724657567,0.013083632632119035
"brown bread, bottled water",root vegetables,0.2702702702702703,1.1718726512942308,0.01026167265264238
"brown bread, bottled water",sausage,0.2702702702702703,1.3119719969035037,0.01026167265264238
"brown bread, bottled water",shopping bags,0.2702702702702703,1.6059657218193806,0.01026167265264238
"chewing gum, yogurt",whole milk,0.6521739130434783,1.4233896489605142,0.011544381734222679
"pork, newspapers",whole milk,0.5121951219512195,1.117881626744599,0.0107747562852745
"shopping bags, root vegetables, rolls/buns",whole milk,0.6582278481012658,1.436602548655506,0.013340174448435094
"berries, soda",whole milk,0.509090909090909,1.1111065865825103,0.014366341713699333
"berries, soda",other vegetables,0.45454545454545453,1.2069606143175624,0.012827090815802977
"berries, soda",rolls/buns,0.4,1.1439471753484962,0.011287839917906618
"berries, soda",tropical fruit,0.36363636363636365,1.555932541662509,0.01026167265264238
"berries, soda",bottled water,0.35454545454545455,1.6590854523627634,0.010005130836326322
"newspapers, shopping bags",whole milk,0.6324786324786325,1.3804040926101395,0.018984094407388404
"newspapers, shopping bags",other vegetables,0.358974358974359,0.9531894082302802,0.0107747562852745
"newspapers, shopping bags",rolls/buns,0.452991452991453,1.2954957327664591,0.013596716264751155
"newspapers, shopping bags",soda,0.4444444444444444,1.4177123113293326,0.013340174448435094
"newspapers, shopping bags",yogurt,0.41025641025641024,1.4498454099542042,0.012314007183170857
"newspapers, shopping bags",root vegetables,0.358974358974359,1.5564872650523374,0.0107747562852745
"newspapers, soda",whole milk,0.5257731958762887,1.1475161912238372,0.02616726526423807
"newspapers, soda",other vegetables,0.422680412371134,1.122348942386022,0.02103642893791688
"newspapers, soda",rolls/buns,0.4175257731958763,1.1940685722065487,0.02077988712160082
"newspapers, soda",yogurt,0.3247422680412371,1.1476385864231573,0.01616213442791175
"newspapers, soda",tropical fruit,0.28350515463917525,1.213065963538425,0.014109799897383273
"newspapers, soda",root vegetables,0.30927835051546393,1.3410089102439136,0.01539250897896357
"newspapers, soda",bottled water,0.28350515463917525,1.326654373089442,0.014109799897383273
"newspapers, soda",sausage,0.28350515463917525,1.3762180482982629,0.014109799897383273
"newspapers, soda",citrus fruit,0.26288659793814434,1.4173332762972153,0.013083632632119035
"newspapers, soda",pastry,0.2422680412371134,1.3646832727489422,0.012057465366854798
"newspapers, soda",pip fruit,0.21649484536082475,1.269017905588714,0.0107747562852745
"newspapers, soda",shopping bags,0.26804123711340205,1.5927206437012824,0.013340174448435094
"newspapers, soda",canned beer,0.23711340206185566,1.4351988217967597,0.011800923550538737
"newspapers, soda",bottled beer,0.22164948453608246,1.3957830221674468,0.011031298101590559
"newspapers, soda",frankfurter,0.20103092783505155,1.4619749192183413,0.010005130836326322
"newspapers, soda",brown bread,0.20103092783505155,1.4785255786811904,0.010005130836326322
"newspapers, soda",domestic eggs,0.22164948453608246,1.664720020658284,0.011031298101590559
"whipped/sour cream, canned beer",whole milk,0.6090909090909091,1.3293596660897893,0.01718830169317599
"whipped/sour cream, canned beer",other vegetables,0.4636363636363636,1.2310998266039137,0.013083632632119035
"whipped/sour cream, canned beer",rolls/buns,0.44545454545454544,1.2739411725471887,0.012570548999486916
"bottled beer, rolls/buns",whole milk,0.6056910569105691,1.321939384007502,0.03822473063109287
"bottled beer, rolls/buns",other vegetables,0.46747967479674796,1.241305022042046,0.029502308876346844
"bottled beer, rolls/buns",soda,0.34146341463414637,1.0892179952896093,0.021549512570549
"bottled beer, rolls/buns",yogurt,0.3048780487804878,1.077438471574199,0.019240636223704463
"bottled beer, rolls/buns",tropical fruit,0.2967479674796748,1.2697295030030433,0.018727552591072345
"bottled beer, rolls/buns",root vegetables,0.26422764227642276,1.145672246488872,0.016675218060543867
"bottled beer, rolls/buns",bottled water,0.25609756097560976,1.1984013117442098,0.01616213442791175
"bottled beer, rolls/buns",sausage,0.2967479674796748,1.4405025868440502,0.018727552591072345
"bottled beer, rolls/buns",citrus fruit,0.23170731707317074,1.2492325338191141,0.014622883530015392
"bottled beer, rolls/buns",pastry,0.23577235772357724,1.3280934254429249,0.014879425346331451
"bottled beer, rolls/buns",pip fruit,0.23983739837398374,1.405843877987652,0.015135967162647512
"bottled beer, rolls/buns",shopping bags,0.22357723577235772,1.3285122942692842,0.014109799897383273
"bottled beer, rolls/buns",canned beer,0.2032520325203252,1.2302428924910367,0.012827090815802977
"bottled beer, rolls/buns",whipped/sour cream,0.21138211382113822,1.3664468982998288,0.013340174448435094
"pastry, sausage, yogurt",whole milk,0.639344262295082,1.3953885411121107,0.010005130836326322
"domestic eggs, bottled water",whole milk,0.5916666666666667,1.2913307204180664,0.018214468958440224
"domestic eggs, bottled water",other vegetables,0.44166666666666665,1.1727633969118982,0.013596716264751155
"domestic eggs, bottled water",rolls/buns,0.44166666666666665,1.2631083394472977,0.013596716264751155
"domestic eggs, bottled water",soda,0.4,1.2759410801963995,0.012314007183170857
"domestic eggs, bottled water",yogurt,0.3333333333333333,1.177999395587791,0.01026167265264238
"beef, citrus fruit",whole milk,0.584070796460177,1.2747524997770268,0.01693175987685993
"beef, citrus fruit",other vegetables,0.4690265486725664,1.245412456897591,0.013596716264751155
"beef, citrus fruit",rolls/buns,0.36283185840707965,1.0376511988780606,0.01051821446895844
"beef, citrus fruit",soda,0.34513274336283184,1.100922613443796,0.010005130836326322
"long life bakery product, soda",whole milk,0.5,1.0912653975363942,0.011800923550538737
"brown bread, shopping bags",whole milk,0.5950413223140496,1.298696010291246,0.018471010774756286
"brown bread, shopping bags",other vegetables,0.5206611570247934,1.3825185218546627,0.01616213442791175
"brown bread, shopping bags",rolls/buns,0.4628099173553719,1.3235752442048714,0.014366341713699333
"brown bread, shopping bags",soda,0.4132231404958678,1.3181209506161151,0.012827090815802977
"brown bread, shopping bags",yogurt,0.39669421487603307,1.4019166360714206,0.012314007183170857
"brown bread, shopping bags",tropical fruit,0.34710743801652894,1.4852083352233039,0.0107747562852745
"brown bread, shopping bags",bottled water,0.3305785123966942,1.5469328227158632,0.01026167265264238
cat food,whole milk,0.5555555555555556,1.2125171083737714,0.024371472550025655
cat food,other vegetables,0.5497076023391813,1.4596459359115317,0.024114930733709596
cat food,rolls/buns,0.4327485380116959,1.237603669236677,0.018984094407388404
cat food,soda,0.3567251461988304,1.1379006709353854,0.01564905079527963
cat food,yogurt,0.30994152046783624,1.0953327713360161,0.013596716264751155
cat food,tropical fruit,0.30994152046783624,1.3261822686977232,0.013596716264751155
cat food,root vegetables,0.25146198830409355,1.0903212796544568,0.011031298101590559
cat food,sausage,0.2573099415204678,1.2490587198590082,0.011287839917906618
cat food,bottled beer,0.23391812865497075,1.473041785940349,0.01026167265264238
"ham, whole milk",other vegetables,0.4861111111111111,1.290777323645171,0.017957927142124165
"ham, whole milk",rolls/buns,0.4375,1.2511922230374175,0.01616213442791175
"ham, whole milk",soda,0.3819444444444444,1.2183465175486452,0.014109799897383273
"ham, whole milk",yogurt,0.375,1.3252493200362647,0.013853258081067214
"ham, whole milk",root vegetables,0.2708333333333333,1.1743140526510938,0.010005130836326322
"ham, whole milk",bottled water,0.2847222222222222,1.3323496065092704,0.01051821446895844
"ham, whole milk",pastry,0.2708333333333333,1.5255900770712907,0.010005130836326322
"pastry, sausage, whole milk",other vegetables,0.4772727272727273,1.2673086450334408,0.0107747562852745
"pastry, sausage, whole milk",rolls/buns,0.5681818181818182,1.6249249649836592,0.012827090815802977
"pastry, sausage, whole milk",yogurt,0.4431818181818182,1.5662037418610402,0.010005130836326322
"fruit/vegetable juice, rolls/buns, other vegetables",whole milk,0.5851063829787234,1.2770126992447166,0.014109799897383273
"fruit/vegetable juice, rolls/buns, other vegetables",root vegetables,0.43617021276595747,1.891202991503562,0.01051821446895844
"chocolate, pip fruit",whole milk,0.6933333333333334,1.5132213512504666,0.013340174448435094
"chocolate, pip fruit",other vegetables,0.52,1.3807629427792916,0.010005130836326322
"chocolate, pip fruit",rolls/buns,0.5333333333333333,1.5252629004646614,0.01026167265264238
"fruit/vegetable juice, pip fruit",whole milk,0.5360824742268041,1.1700165086988144,0.013340174448435094
"fruit/vegetable juice, pip fruit",other vegetables,0.4845360824742268,1.2865951290766595,0.012057465366854798
"fruit/vegetable juice, pip fruit",rolls/buns,0.4742268041237113,1.3562260326296602,0.011800923550538737
"bottled beer, pastry",whole milk,0.6030534351145038,1.3161826932118341,0.020266803488968702
"bottled beer, pastry",other vegetables,0.4732824427480916,1.2567131892588972,0.01590559261159569
"bottled beer, pastry",rolls/buns,0.44274809160305345,1.2662010719506254,0.014879425346331451
"bottled beer, pastry",soda,0.35877862595419846,1.1444509688784499,0.012057465366854798
"bottled beer, pastry",yogurt,0.31297709923664124,1.1060605012007503,0.01051821446895844
"bottled beer, pastry",tropical fruit,0.32061068702290074,1.371833653145189,0.0107747562852745
"bottled beer, pastry",root vegetables,0.29770992366412213,1.2908490349752482,0.010005130836326322
"pip fruit, other vegetables, whole milk",rolls/buns,0.432258064516129,1.2362009798120843,0.01718830169317599
"pip fruit, other vegetables, whole milk",soda,0.36774193548387096,1.1730426059870123,0.014622883530015392
"pip fruit, other vegetables, whole milk",yogurt,0.432258064516129,1.527599216213845,0.01718830169317599
"pip fruit, other vegetables, whole milk",tropical fruit,0.25806451612903225,1.1042101908572644,0.01026167265264238
"pip fruit, other vegetables, whole milk",bottled water,0.33548387096774196,1.569887309762615,0.013340174448435094
"pip fruit, other vegetables, whole milk",sausage,0.2838709677419355,1.3779938135218734,0.011287839917906618
"pip fruit, other vegetables, whole milk",pastry,0.2838709677419355,1.5990303934365093,0.011287839917906618
"bottled beer, tropical fruit, whole milk",other vegetables,0.5053763440860215,1.3419325539831823,0.012057465366854798
"bottled beer, tropical fruit, whole milk",rolls/buns,0.5268817204301075,1.5068121395719436,0.012570548999486916
"coffee, sausage",whole milk,0.5454545454545454,1.1904713427669753,0.013853258081067214
"coffee, sausage",other vegetables,0.5353535353535354,1.4215313901962403,0.013596716264751155
"coffee, sausage",soda,0.41414141414141414,1.3210501082841508,0.01051821446895844
"pastry, bottled water, yogurt",whole milk,0.6610169491525424,1.4426898475904872,0.010005130836326322
"chewing gum, other vegetables",whole milk,0.6,1.309518477043673,0.012314007183170857
"butter, whipped/sour cream",whole milk,0.5487804878048781,1.1977303143692133,0.011544381734222679
"butter, whipped/sour cream",other vegetables,0.5121951219512195,1.360038545889546,0.0107747562852745
"butter, whipped/sour cream",yogurt,0.4878048780487805,1.7239015545187184,0.01026167265264238
"fruit/vegetable juice, whole milk",other vegetables,0.48559670781893005,1.2894114217153878,0.030271934325295024
"fruit/vegetable juice, whole milk",rolls/buns,0.4403292181069959,1.2592834131922743,0.02744997434581837
"fruit/vegetable juice, whole milk",soda,0.37037037037037035,1.1814269261077772,0.023088763468445357
"fruit/vegetable juice, whole milk",yogurt,0.36213991769547327,1.2798018124904396,0.022575679835813236
"fruit/vegetable juice, whole milk",tropical fruit,0.3045267489711934,1.3030134659601669,0.018984094407388404
"fruit/vegetable juice, whole milk",root vegetables,0.30864197530864196,1.338249632650819,0.019240636223704463
"fruit/vegetable juice, whole milk",bottled water,0.2551440329218107,1.1939393041167083,0.01590559261159569
"fruit/vegetable juice, whole milk",sausage,0.2551440329218107,1.2385447575706328,0.01590559261159569
"fruit/vegetable juice, whole milk",citrus fruit,0.25102880658436216,1.353402888057875,0.01564905079527963
"fruit/vegetable juice, whole milk",pastry,0.205761316872428,1.1590427935964223,0.012827090815802977
"fruit/vegetable juice, whole milk",pip fruit,0.2139917695473251,1.2543457408954486,0.013340174448435094
"fruit/vegetable juice, whole milk",shopping bags,0.2222222222222222,1.320460704607046,0.013853258081067214
"fruit/vegetable juice, whole milk",canned beer,0.22633744855967078,1.3699741839838457,0.014109799897383273
"fruit/vegetable juice, whole milk",bottled beer,0.2222222222222222,1.3993896966433317,0.013853258081067214
"fruit/vegetable juice, whole milk",domestic eggs,0.205761316872428,1.5453903914618965,0.012827090815802977
"chicken, pip fruit",whole milk,0.5128205128205128,1.1192465615757887,0.01026167265264238
"domestic eggs, yogurt",whole milk,0.591715976331361,1.2914383402797565,0.025654181631605953
"domestic eggs, yogurt",other vegetables,0.41420118343195267,1.0998339325734001,0.017957927142124165
"domestic eggs, yogurt",rolls/buns,0.4556213017751479,1.3030167529857128,0.019753719856336584
"domestic eggs, yogurt",soda,0.3609467455621302,1.1513669510647984,0.01564905079527963
"domestic eggs, yogurt",tropical fruit,0.2958579881656805,1.265921446618905,0.012827090815802977
"domestic eggs, yogurt",root vegetables,0.28994082840236685,1.2571627910038108,0.012570548999486916
"domestic eggs, yogurt",bottled water,0.23668639053254437,1.1075672872699376,0.01026167265264238
"domestic eggs, yogurt",sausage,0.30177514792899407,1.4649060107437346,0.013083632632119035
"domestic eggs, yogurt",shopping bags,0.23668639053254437,1.4064078510607592,0.01026167265264238
"domestic eggs, yogurt",newspapers,0.23076923076923078,1.650529287226535,0.010005130836326322
"domestic eggs, rolls/buns",whole milk,0.5853658536585366,1.2775790019938271,0.03078501795792714
"domestic eggs, rolls/buns",other vegetables,0.4585365853658537,1.2175583172725462,0.024114930733709596
"domestic eggs, rolls/buns",soda,0.3463414634146341,1.104778252365175,0.018214468958440224
"domestic eggs, rolls/buns",yogurt,0.375609756097561,1.3274041969794133,0.019753719856336584
"domestic eggs, rolls/buns",tropical fruit,0.25853658536585367,1.106230087547857,0.013596716264751155
"domestic eggs, rolls/buns",root vegetables,0.2975609756097561,1.2902032068151603,0.01564905079527963
"domestic eggs, rolls/buns",bottled water,0.25853658536585367,1.2098146575703452,0.013596716264751155
"domestic eggs, rolls/buns",sausage,0.28292682926829266,1.3734106855389847,0.014879425346331451
"domestic eggs, rolls/buns",pastry,0.23902439024390243,1.3464119554490341,0.012570548999486916
"domestic eggs, rolls/buns",shopping bags,0.2097560975609756,1.2463860797144557,0.011031298101590559
"domestic eggs, rolls/buns",canned beer,0.2,1.2105590062111802,0.01051821446895844
"domestic eggs, rolls/buns",bottled beer,0.2097560975609756,1.3208873478072423,0.011031298101590559
"domestic eggs, rolls/buns",newspapers,0.24390243902439024,1.7444618482882075,0.012827090815802977
"domestic eggs, rolls/buns",fruit/vegetable juice,0.2097560975609756,1.6789102018330244,0.011031298101590559
"pastry, sausage",whole milk,0.5569620253164557,1.2155867719392743,0.022575679835813236
"pastry, sausage",other vegetables,0.44936708860759494,1.1932104301038182,0.018214468958440224
"pastry, sausage",rolls/buns,0.47468354430379744,1.3575322492268544,0.019240636223704463
"pastry, sausage",soda,0.3860759493670886,1.2315254096832335,0.01564905079527963
"pastry, sausage",yogurt,0.3860759493670886,1.3643917050162389,0.01564905079527963
"pastry, sausage",root vegetables,0.27848101265822783,1.207473845763929,0.011287839917906618
"pastry, sausage",pip fruit,0.25949367088607594,1.5210621490434948,0.01051821446895844
"newspapers, bottled water",whole milk,0.5801526717557252,1.2662010719506251,0.019497178040020522
"newspapers, bottled water",other vegetables,0.3893129770992366,1.0337479460032863,0.013083632632119035
"newspapers, bottled water",rolls/buns,0.4351145038167939,1.2443700189859594,0.014622883530015392
"newspapers, bottled water",soda,0.4198473282442748,1.3392511337939306,0.014109799897383273
"newspapers, bottled water",yogurt,0.33587786259541985,1.186991757386171,0.011287839917906618
"newspapers, bottled water",root vegetables,0.3053435114503817,1.3239477281797416,0.01026167265264238
"domestic eggs, tropical fruit, whole milk",other vegetables,0.5384615384615384,1.4297841123454202,0.0107747562852745
"sliced cheese, yogurt",whole milk,0.5555555555555556,1.2125171083737714,0.01026167265264238
hamburger meat,whole milk,0.5654952076677316,1.234210705200906,0.045407901487942534
hamburger meat,other vegetables,0.44089456869009586,1.1707132348460447,0.03540277065161621
hamburger meat,rolls/buns,0.402555910543131,1.1512567419641415,0.0323242688558235
hamburger meat,soda,0.3514376996805112,1.1210344953802232,0.028219599794766546
hamburger meat,yogurt,0.3546325878594249,1.2532709224624101,0.028476141611082608
hamburger meat,tropical fruit,0.2364217252396166,1.0116047036048579,0.018984094407388404
hamburger meat,root vegetables,0.26517571884984026,1.1497830390174386,0.02129297075423294
hamburger meat,bottled water,0.24920127795527156,1.1661303499035396,0.020010261672652643
hamburger meat,sausage,0.22364217252396165,1.0856253904089694,0.017957927142124165
hamburger meat,citrus fruit,0.23322683706070288,1.2574249112899305,0.018727552591072345
hamburger meat,pip fruit,0.20447284345047922,1.1985490883758918,0.016418676244227808
hamburger meat,bottled beer,0.21725239616613418,1.3680934414468353,0.017444843509492047
hamburger meat,whipped/sour cream,0.2108626198083067,1.3630887098056046,0.01693175987685993
"pastry, root vegetables, other vegetables",whole milk,0.5822784810126582,1.2708407161183324,0.011800923550538737
"pork, yogurt",whole milk,0.5575757575757576,1.2169262614951306,0.023601847101077475
"pork, yogurt",other vegetables,0.49696969696969695,1.3196102716538682,0.02103642893791688
"pork, yogurt",rolls/buns,0.41818181818181815,1.195944774227973,0.017701385325808106
"pork, yogurt",soda,0.4121212121212121,1.314605961414472,0.017444843509492047
"pork, yogurt",tropical fruit,0.2787878787878788,1.1928816152745902,0.011800923550538737
"pork, yogurt",root vegetables,0.2909090909090909,1.2613611083021539,0.012314007183170857
"pork, yogurt",bottled water,0.24242424242424243,1.1344174033249663,0.01026167265264238
"pork, yogurt",sausage,0.3212121212121212,1.5592588399562248,0.013596716264751155
"pork, yogurt",pip fruit,0.2727272727272727,1.598632946001367,0.011544381734222679
"butter, rolls/buns",whole milk,0.5647668393782384,1.2326210189789322,0.027963057978450487
"butter, rolls/buns",other vegetables,0.48704663212435234,1.293261425082238,0.024114930733709596
"butter, rolls/buns",soda,0.37823834196891193,1.2065245965587714,0.018727552591072345
"butter, rolls/buns",yogurt,0.40414507772020725,1.4282479718525547,0.020010261672652643
"butter, rolls/buns",tropical fruit,0.25906735751295334,1.1085011631015282,0.012827090815802977
"butter, rolls/buns",root vegetables,0.2849740932642487,1.2356273810278549,0.014109799897383273
"butter, rolls/buns",bottled water,0.2849740932642487,1.3335282299448277,0.014109799897383273
"butter, rolls/buns",sausage,0.26424870466321243,1.2827415327237883,0.013083632632119035
"butter, rolls/buns",citrus fruit,0.24352331606217617,1.312937601674084,0.012057465366854798
"butter, rolls/buns",pastry,0.20207253886010362,1.1382640989547455,0.010005130836326322
"butter, rolls/buns",shopping bags,0.21243523316062177,1.2623056994818653,0.01051821446895844
"butter, rolls/buns",canned beer,0.20207253886010362,1.2231036591252855,0.010005130836326322
"butter, rolls/buns",newspapers,0.21243523316062177,1.5193991538717497,0.01051821446895844
"white bread, yogurt",whole milk,0.5765765765765766,1.2583961340960221,0.016418676244227808
"white bread, yogurt",other vegetables,0.44144144144144143,1.1721653533642633,0.012570548999486916
"white bread, yogurt",rolls/buns,0.5135135135135135,1.4685808332176638,0.014622883530015392
"white bread, yogurt",soda,0.38738738738738737,1.2357087037938101,0.011031298101590559
candy,whole milk,0.5428571428571428,1.1848024316109422,0.029245767060030785
candy,other vegetables,0.42857142857142855,1.1379914363565589,0.023088763468445357
candy,rolls/buns,0.4,1.1439471753484962,0.021549512570549
candy,soda,0.3523809523809524,1.124043332553971,0.018984094407388404
candy,yogurt,0.36666666666666664,1.29579933514657,0.019753719856336584
candy,tropical fruit,0.3,1.2836443468715697,0.01616213442791175
candy,root vegetables,0.2571428571428571,1.1149531225170823,0.013853258081067214
candy,bottled water,0.22380952380952382,1.0473103527125136,0.012057465366854798
candy,sausage,0.23809523809523808,1.1557848544149913,0.012827090815802977
candy,citrus fruit,0.2571428571428571,1.3863663307646708,0.013853258081067214
candy,pastry,0.20476190476190476,1.1534131571703825,0.011031298101590559
candy,pip fruit,0.23333333333333334,1.3677192982456141,0.012570548999486916
candy,shopping bags,0.2,1.1884146341463415,0.0107747562852745
candy,canned beer,0.22380952380952382,1.354673173617273,0.012057465366854798
candy,bottled beer,0.20952380952380953,1.3194245711208556,0.011287839917906618
candy,whipped/sour cream,0.20952380952380953,1.3544341783147753,0.011287839917906618
"domestic eggs, sausage, whole milk",rolls/buns,0.5394736842105263,1.5428234930686953,0.01051821446895844
"sausage, root vegetables, yogurt",whole milk,0.6052631578947368,1.3210054812282666,0.011800923550538737
"sausage, root vegetables, yogurt",other vegetables,0.5526315789473685,1.4674100100387208,0.0107747562852745
"pastry, tropical fruit",whole milk,0.5333333333333333,1.1640164240388204,0.024628014366341714
